template,K,i0_k5,i1_k5
0.0,5.0,0.0552146815512831,0.008173707450974725
0.0,5.0,0.0543345892732344,0.008011637007733616
0.0,5.0,0.0533284376777055,0.007891255658165047
0.0,5.0,0.0522859897174165,0.007737280042548457
0.0,5.0,0.0512650006645493,0.007585493257083714
0.0,5.0,0.0502627143112758,0.007518308840101003
0.0,5.0,0.0492842047787976,0.007372194010797105
0.0,5.0,0.0483235586975882,0.007179801457519525
0.0,5.0,0.0481814477396342,0.007038030724901683
0.0,5.0,0.0472391060148876,0.006900632711613109
0.0,5.0,0.0463175823266214,0.006742103216934771
0.0,5.0,0.0454164247225064,0.006615004247965791
0.0,5.0,0.0445294438064693,0.006486741142869477
0.0,5.0,0.0436596569754099,0.006362502022800379
0.0,5.0,0.0428068173128721,0.006237109366921232
0.0,5.0,0.0419682249519109,0.00611510037283366
0.0,5.0,0.0411474677524617,0.00599557351312804
0.0,5.0,0.0403444259576311,0.005873614572506292
0.0,5.0,0.039557412015804,0.005986836024033091
0.0,5.0,0.0387829122850367,0.005908176253731283
0.0,5.0,0.0377822003331844,0.005737996223788572
0.0,5.0,0.0370215948780829,0.005761585802683582
0.0,5.0,0.0362911489701421,0.005660856720007279
0.0,5.0,0.0355862759965554,0.005471879768303413
0.0,5.0,0.0335630198380072,0.00536505728786947
0.0,5.0,0.0329272771502075,0.005218269934999088
0.0,5.0,0.0322799387510641,0.005160494358052565
0.0,5.0,0.0316495686275172,0.005059666879184919
0.0,5.0,0.0310319081765758,0.0049592704675157665
0.0,5.0,0.0305074345554995,0.004850147586298115
0.0,5.0,0.0299158694632273,0.004755857925444211
0.0,5.0,0.0293655323134831,0.004616345888752561
0.0,5.0,0.0287980388657857,0.00452637050573767
0.0,5.0,0.0282571339156968,0.004438075619012141
0.0,5.0,0.0276980720580325,0.004351588342025694
0.0,5.0,0.0271528625490079,0.004266548339967511
0.0,5.0,0.0266229425657411,0.004182783461003503
0.0,5.0,0.0279461801179473,0.0041007395633716175
0.0,5.0,0.0274103740614832,0.003995891002306698
0.0,5.0,0.0268412734880855,0.003917341442211925
0.0,5.0,0.0263169011946136,0.0038419537486912704
0.0,5.0,0.0258026830897093,0.0037673932285416053
0.0,5.0,0.025306421418528,0.003712294121371414
0.0,5.0,0.030305275258983,0.0036395600842542616
0.0,5.0,0.0297134593730498,0.003568474976148106
0.0,5.0,0.0291584073537671,0.0034984651852809994
0.0,5.0,0.0285831034794131,0.003430284995666408
0.0,5.0,0.0280296361466598,0.003361614250171908
0.0,5.0,0.0274805818504467,0.0032948249859284396
0.0,5.0,0.0270004359821238,0.0032298016093356193
0.0,5.0,0.0264727997470666,0.0031597647575302705
0.0,5.0,0.025956198115948,0.0030949991253001814
0.0,5.0,0.0254458001672163,0.0030483411755187276
0.0,5.0,0.0251047739936139,0.0029849016910665164
0.0,5.0,0.0246142086198348,0.0029276647163676154
0.0,5.0,0.0241335404463384,0.0028702357690299283
0.0,5.0,0.0236621165640154,0.00254243457686875
0.0,5.0,0.0231855297671691,0.002514151906303543
0.0,5.0,0.0227319007625515,0.0022198117124885897
0.0,5.0,0.0222574575622246,0.0021767742690010088
0.0,5.0,0.0218226938076844,0.002134538568349166
0.0,5.0,0.0213860361820842,0.0017250301746266163
0.0,5.0,0.0209682872705173,0.0016907720954318908
0.0,5.0,0.020547118397646,0.0016585057295688287
0.0,5.0,0.020143284516699,0.001625538922437296
0.0,5.0,0.0197476933883814,0.0015937894030300906
0.0,5.0,0.0193509456115284,0.0015623373998378029
0.0,5.0,0.0189708747875199,0.001531923204547347
0.0,5.0,0.0185999752941803,0.0015008800815057893
0.0,5.0,0.0182990712719062,0.001473441678104023
0.0,5.0,0.018004911594473,0.0014445938819506476
0.0,5.0,0.0176534721221929,0.0014182214658375325
0.0,5.0,0.017309719906835,0.0013913251907987356
0.0,5.0,0.0169679088850534,0.0010551621834310962
0.0,5.0,0.016481220267331,0.0011035046692614637
0.0,5.0,0.0161600433492155,0.0009545724332232918
0.0,5.0,0.015846041398731,0.0009374731267098175
0.0,5.0,0.0155372932991284,0.0009207269145465311
0.0,5.0,0.0075399694830377,0.000902933313869581
0.0,5.0,0.0073925733234093,0.0008842065262959555
0.0,5.0,0.0072838086768251,0.0007942947809715134
0.0,5.0,0.0072406361924023,0.0007793488859872225
0.0,5.0,0.007098658118226,0.0007640897951417511
0.0,5.0,0.0069612948782423,0.0007489253312959089
0.0,5.0,0.0068269367933149,0.0007529396547384284
0.0,5.0,0.0066910309482331,0.0007390338396607439
0.0,5.0,0.0065601139133538,0.0007250338183584482
0.0,5.0,0.0064354343542139,0.0007111322765658097
0.0,5.0,0.0063096083163795,0.0006974487621663823
0.0,5.0,0.0061880688062659,0.0006919585067446676
0.0,5.0,0.0060692822168714,0.0006819014112090108
0.0,5.0,0.0059533542431393,0.0003993309469510255
0.0,5.0,0.0058359721005691,0.00039604000468707127
0.0,5.0,0.005722094218951,0.0003882101166901501
0.0,5.0,-0.0177680856212123,0.00037981500097987615
0.0,5.0,-0.0174206823583963,0.0003661744276946472
0.0,5.0,-0.0170806093633876,0.0003593201323021806
0.0,5.0,-0.016742841552647,0.0003529689842374063
0.0,5.0,-0.0164166949398756,0.0003458004319818426
0.0,5.0,-0.0160961425232576,0.00033901193429084354
0.0,5.0,-0.0157802493398715,0.0003325530775370255
0.0,5.0,-0.0154690804083866,0.00032634106475961614
0.0,5.0,-0.0152453512481134,0.0006166064399013607
0.0,5.0,-0.0149478033173015,0.0006081988074972832
0.0,5.0,-0.0146538170943135,0.0005963173419306633
0.0,5.0,-0.0143628063939535,0.0005860638050123991
0.0,5.0,-0.0140801221192975,0.0005901064144097357
0.0,5.0,-0.0138053354124153,0.0005769357142192242
0.0,5.0,-0.0135348283849992,0.000564894120650711
0.0,5.0,-0.0132701644780048,0.0005541931534655647
0.0,5.0,-0.0130106723828791,0.000522722785958934
0.0,5.0,-0.0127566325819109,0.0005121692399194305
0.0,5.0,-0.0125075785112811,0.0005676506212695309
0.0,5.0,-0.0122632551965585,0.0005571546990474279
0.0,5.0,-0.0120203145101736,0.0006609058031145546
0.0,5.0,-0.0117805150572041,0.0007935247890227539
0.0,5.0,-0.0115603445075969,0.000774398854626874
0.0,5.0,-0.0112549725929765,0.0008617246378719494
0.0,5.0,-0.0110352137794876,0.0008452524244390763
0.0,5.0,-0.0108194515313931,0.0008281721779766558
0.0,5.0,-0.010614227591786,0.0008121359470971754
0.0,5.0,-0.0104086631306462,0.0007952813727702882
0.0,5.0,-0.0102052168086046,0.0007716501632038053
0.0,5.0,-0.0100342849803867,0.0007565638600887402
0.0,5.0,-0.0098390430203121,0.0007411049705020876
0.0,5.0,-0.0096475753730996,0.0007253523391862864
0.0,5.0,-0.0092657965687439,0.0006437955744016447
0.0,5.0,-0.0090851797979339,0.0006155475043005881
0.0,5.0,-0.0089071191332456,0.0006035383618426542
0.0,5.0,-0.008733500177065,0.0007525213714644288
0.0,5.0,-0.0085629708602533,0.0007339924392976007
0.0,5.0,-0.0084018621715712,0.0007214526818842113
0.0,5.0,1.402787076529589,0.0007076228620787755
0.0,5.0,1.375388863862362,0.0006937064290403039
0.0,5.0,1.3485271735947053,0.0006733746542778528
0.0,5.0,1.322190642897393,0.0006577305924306564
0.0,5.0,1.2960823236782415,0.0006498246136434206
0.0,5.0,1.270767517938758,0.0006403257906786995
0.0,5.0,1.2459542985322165,0.0006275107315927247
0.0,5.0,1.2215019120035857,0.0006158355154637773
0.0,5.0,1.1976282440686057,0.0006009586027828964
0.0,5.0,1.1742386820238475,0.0005850419838659219
0.0,5.0,1.1512918842485875,0.0005676032495900273
0.0,5.0,1.1288053066370929,0.000555343471774813
0.0,5.0,1.1067587340301133,0.0005453259619964005
0.0,5.0,1.0851431234370938,0.000520212397525545
0.0,5.0,1.066130173643704,0.0005149145312585831
0.0,5.0,1.0453118543187074,0.0005016770040361865
0.0,5.0,1.0248945172729185,0.0004919956781966018
0.0,5.0,1.0048770369593407,0.0004724675071555514
0.0,5.0,0.9852466826318832,0.00048322934039116415
0.0,5.0,0.9660698232932704,0.0004766141676264689
0.0,5.0,0.9472005611190416,0.00046819466355092266
0.0,5.0,0.9287018870118596,0.0004591331182934759
0.0,5.0,0.9101696802589804,0.0004454685997395332
0.0,5.0,0.892384027715787,0.00043456317539070587
0.0,5.0,0.8520308171612753,0.00042512620994117833
0.0,5.0,0.8353892926170321,0.00042089478080137
0.0,5.0,0.8190778637054918,0.00041328154797539346
0.0,5.0,0.8030842485930711,0.000405497870812361
0.0,5.0,0.7873975904289582,0.00039704165626784524
0.0,5.0,0.7720184108630488,0.00039766895179121117
0.0,5.0,0.7569394942607798,0.0003900254360121079
0.0,5.0,0.7421440153281118,0.0003847044418349173
0.0,5.0,0.7276500294185184,0.0001001238060740849
0.0,5.0,0.7134482806217478,0.00010508651139389143
0.0,5.0,0.6995125857481495,0.0001035317099772303
0.0,5.0,0.6858496071333529,0.00010122685850901225
0.0,5.0,0.6723259037685716,6.248594858445473e-06
0.0,5.0,0.6594405507105016,0.0015181740154917233
0.0,5.0,0.6470189798976522,0.0014920950478971259
0.0,5.0,0.6332953924795256,0.001462784175756078
0.0,5.0,0.6209398111349419,0.0014276109343703775
0.0,5.0,0.6088129105414823,0.0014067078698517905
0.0,5.0,0.5969212205972461,0.0013726552650727688
0.0,5.0,0.5852617269108856,0.001345989948140074
0.0,5.0,0.5738122930975088,0.0013207115084578921
0.0,5.0,0.5626078204831723,0.0012949613984768132
0.0,5.0,0.5516193078026755,0.0012726074702818786
0.0,5.0,0.5408447563288724,0.001247112380179151
0.0,5.0,0.5302507754487542,0.0012228432590112414
0.0,5.0,0.519894324563817,0.0011898111447419726
0.0,5.0,0.509877001302357,0.0011629804183297945
0.0,5.0,0.4999192156867748,0.001141092771412485
0.0,5.0,0.4901567607154067,0.0011187985278743777
0.0,5.0,0.4805837362577534,0.0011202844217428549
0.0,5.0,0.4712062292086582,0.001094349620965935
0.0,5.0,0.462002602923259,0.0010730783337253547
0.0,5.0,0.4514177879777555,0.001052122112244295
0.0,5.0,0.4426112540176501,0.0011038503164910768
0.0,5.0,0.4339666851956283,0.0014459326795782956
0.0,5.0,0.4254620745779803,0.001791770407599065
0.0,5.0,0.4171117100615187,0.0017463403199858244
0.0,5.0,0.4089653681305619,0.0017723494348585167
0.0,5.0,0.4012860759195636,0.0017392993342048872
0.0,5.0,0.3934625775219222,0.0017044428016584937
0.0,5.0,0.3857771370244594,0.001655020453139753
0.0,5.0,0.377475331451585,0.0016243204755883253
0.0,5.0,0.3701004105042428,-0.00574499093309138
0.0,5.0,0.3628865726796936,-0.005632902388454379
0.0,5.0,0.3558034871676663,-0.00551242376023174
0.0,5.0,0.3488567962581302,-0.005405194261709652
0.0,5.0,0.3421568870062559,-0.005299707449223453
0.0,5.0,0.3354748144635796,-0.005196626623605834
0.0,5.0,0.3289226177288323,-0.005095292245844137
0.0,5.0,0.3225220797547735,-0.0049958120183735445
0.0,5.0,0.316209152532071,-0.00490006099202626
0.0,5.0,0.3100333597266747,-0.004804499668664766
0.0,5.0,0.303982209581655,-0.004711495600338454
0.0,5.0,0.298012738736667,-0.00495246367139995
0.0,5.0,0.2922019674488069,-0.004855962928370794
0.0,5.0,0.2864941720161852,-0.004593695672274008
0.0,5.0,0.2808954697679828,-0.0045037293872623235
0.0,5.0,0.2757843029592485,-0.004416162845377051
0.0,5.0,0.2703980368704686,-0.004328136120137425
0.0,5.0,0.2651167469569606,-0.004243259564136951
0.0,5.0,0.2599389066456101,-0.004160663112342123
0.0,5.0,0.2548638277380382,-0.004084516705201146
0.0,5.0,0.2500055417363869,-0.004004677304100816
0.0,5.0,0.2451103779444435,-0.003923127499153154
0.0,5.0,0.240323744490437,-0.0038402316945512424
0.0,5.0,0.2356286657832002,-0.0037659867793676544
0.0,5.0,0.2310595195052465,-0.0036928598249668667
0.0,5.0,0.2265465431849685,-0.0036212321020371806
0.0,5.0,0.2221328766159207,-0.003550366952447196
0.0,5.0,0.2177872189124759,-0.0034396653775798504
0.0,5.0,0.2135332132839935,-0.003381035403939565
0.0,5.0,0.2093622082620239,-0.003376824213187768
0.0,5.0,0.2052727878745917,-0.003318253614991185
0.0,5.0,0.2012643018225245,-0.0032548108625621098
0.0,5.0,0.1973384019799358,-0.003186536037764645
0.0,5.0,0.1934880452638584,0.0019847991366571728
0.0,5.0,0.1896980502198998,0.0018453608012252041
0.0,5.0,0.1859921761056389,0.0018092780729970666
0.0,5.0,0.1823551700167778,0.0017750134453280886
0.0,5.0,0.1787934930160644,0.001728042926613928
0.0,5.0,0.1752990773720369,0.0015024559377400117
0.0,5.0,0.1722991583325914,0.001474290782530204
0.0,5.0,0.1689425205411181,0.0014884517121886627
0.0,5.0,0.1656423169341371,0.001458838710751972
0.0,5.0,0.1624088158848075,0.001455359715218193
0.0,5.0,0.1592412715677852,0.0014199091830277067
0.0,5.0,0.1561297132650227,0.0014240374221520643
0.0,5.0,0.1530803226223319,0.00150267194858521
0.0,5.0,0.1500828145704081,0.0013803542297470086
0.0,5.0,0.1483764795501788,0.0013595086603606769
0.0,5.0,0.1454907653640031,0.0013323297088358751
0.0,5.0,0.1426424328047643,0.001307034905205811
0.0,5.0,0.1398684755202324,0.00021363652347016187
0.0,5.0,0.137134711115011,0.00021226755598356464
0.0,5.0,0.1344561793668566,0.00021150030416505086
0.0,5.0,0.1318306225665976,0.00020470824115818983
0.0,5.0,0.1292577092093979,0.0002004122833783296
0.0,5.0,0.1267345934184377,0.00019531022519287016
0.0,5.0,0.1242923647044226,0.0001787671375834517
0.0,5.0,0.1218646067719752,0.00012940577397788168
0.0,5.0,0.1194704498987625,0.00012045604587232308
0.0,5.0,0.1171905319685416,0.00011800078708823466
0.0,5.0,0.1149093746652597,0.00011594412612906084
0.0,5.0,0.1126558331962562,0.00011602574664081656
0.0,5.0,0.1104575278553416,0.00011906202675952585
0.0,5.0,0.1083002981753156,0.00011612133471267023
0.0,5.0,0.1062067236236672,0.00011460025195232892
0.0,5.0,0.1041236175002631,0.00012635134307925196
0.0,5.0,0.1020912120728532,0.00012161168705081752
0.0,5.0,0.1000988216859264,0.00010865811996750028
0.0,5.0,0.0981521473351813,9.814420396630294e-05
0.0,5.0,0.096237099488501,0.00017349424393983069
0.0,5.0,0.0943614512026394,0.00016655400560292686
0.0,5.0,0.0925188432944077,0.0001857900559323832
0.0,5.0,0.0907122785661809,9.746401477785949e-05
0.0,5.0,0.0890055223723445,4.634469988017049e-05
0.0,5.0,0.0872656756480343,4.4694156687349066e-05
0.0,5.0,0.0855616696563335,4.288987535674578e-05
0.0,5.0,0.0838900648297518,1.7325402612882457e-05
0.0,5.0,0.082251660418997,1.7482052173429086e-05
0.0,5.0,0.0824608646462774,1.908400270028025e-05
0.0,5.0,0.0808517156366394,3.588577578848762e-05
0.0,5.0,0.0792040310931785,3.532659322691317e-05
0.0,5.0,0.0776547626994658,3.5646032333962565e-05
0.0,5.0,0.0761365621277564,0.00013535144520091785
0.0,5.0,0.0746495858983485,0.0001314212354860069
0.0,5.0,0.0731413673771018,0.00012774136887766356
0.0,5.0,0.0717124821672192,0.00010825368385247136
0.0,5.0,0.0703329851788804,0.00010599684238853956
0.0,5.0,0.0689533023503148,0.0001142815243790797
0.0,5.0,0.0687768810229875,0.00011334629589885687
0.0,5.0,0.0674322542621178,0.0001111698370624787
0.0,5.0,0.0661154752452768,0.00011283067847763028
0.0,5.0,0.0648268503347307,-0.006031289862906331
0.0,5.0,0.0635917804481565,-0.005909692761701668
0.0,5.0,0.0623501366052809,-0.0057468565006612475
0.0,5.0,0.0611343678957962,-0.005636362288958074
0.0,5.0,0.0599416168024702,-0.005526639592994911
0.0,5.0,0.0587704149795142,-0.005418048273603209
0.0,5.0,0.0576467652584817,-0.005306927161597718
0.0,5.0,0.0565341564471845,-0.005204243840736241
0.0,5.0,0.0093297072040361,-0.005102919826808048
0.0,5.0,0.0091472532051936,-0.004999098110007042
0.0,5.0,0.0089680198713825,-0.00489429195558789
0.0,5.0,0.0087989259206182,-0.004797169674307636
0.0,5.0,0.0086271169992655,-0.004704370600808463
0.0,5.0,0.0084584593787829,-0.004582178188449771
0.0,5.0,0.008295211228047,-0.004512990030042478
0.0,5.0,0.0081331924433686,-0.0043965886091816364
0.0,5.0,0.0079743106108332,-0.004274152098166093
0.0,5.0,0.0078306094747678,-0.00419980083534747
0.0,5.0,0.0076783560906329,-0.004117780243549241
0.0,5.0,0.0075254606926135,-0.004036415323881209
0.0,5.0,0.0073468499636086,-0.003958523334891287
0.0,5.0,0.0072010216143434,-0.0038840546025553685
0.0,5.0,0.0070743370459529,-0.003667130635850584
0.0,5.0,0.0069358709736022,-0.003595880280123354
0.0,5.0,0.0068003197132946,-0.0035200546969072497
0.0,5.0,0.0067014407311828,-0.003438808819982934
0.0,5.0,0.0065704670882143,-0.003374683446467156
0.0,5.0,0.0064442453775743,-0.0033094063833663053
0.0,5.0,0.0059412830690851,-0.003245329377602056
0.0,5.0,0.0058291970776395,-0.003181761330217488
0.0,5.0,0.0057164249856759,-0.002551751077132126
0.0,5.0,0.0056039767038424,-0.002501836032651722
0.0,5.0,0.0054940967019586,-0.0024518626175854662
0.0,5.0,0.0053431764422633,-0.0024023216062000617
0.0,5.0,0.0052372990469041,-0.001828877661080964
0.0,5.0,0.0051395186192182,-0.0017231059085489723
0.0,5.0,0.0049080020031405,-0.0016893017370324418
0.0,5.0,0.0048118987225574,-0.0016545497576548082
0.0,5.0,0.0047176168871985,-0.0016221527611429644
0.0,5.0,0.0046293460933034,-0.001599633781072665
0.0,5.0,0.004536911189098,-0.00156755579927036
0.0,5.0,0.0044502210013922,-0.0015372547006922595
0.0,5.0,0.0043633288055714,-0.0015087724440805768
0.0,5.0,0.004277983448593,-0.0014757469395179684
0.0,5.0,0.0041929560811618,-0.0014469061733098176
0.0,5.0,0.0041799186002963,-0.0014154585185032484
0.0,5.0,0.0040981198076302,-0.0013686800416845512
0.0,5.0,0.0040208465009053,-0.0013408221240147908
0.0,5.0,0.0039426364434236,-0.0013148512681710072
0.0,5.0,0.0038678406168185,-0.0012884767586319
0.0,5.0,0.004788787226072,-0.0012171056587271763
0.0,5.0,0.004672445092806,-0.0012602706789150452
0.0,5.0,0.0045959539156787,-0.001234630075166362
0.0,5.0,0.0045128674742066,-0.0012105190959971715
0.0,5.0,0.0044264429398671,-0.0011845613328559915
0.0,5.0,0.0043419790101399,-0.0016121290120488805
0.0,5.0,0.0042602733958845,-0.0015818576471284377
0.0,5.0,0.0041752220825546,-0.001547640613458015
0.0,5.0,0.0040966863894569,-0.0015179697979159923
0.0,5.0,0.0040221100624188,-0.0014874327778277888
0.0,5.0,0.0039453476187406,-0.0014572817324024672
0.0,5.0,0.0038687417260543,-0.0014226744201211508
0.0,5.0,0.0037920689787568,-0.0013888042765830028
0.0,5.0,0.0037178413788465,-0.001360495992778649
0.0,5.0,0.0036467915029006,-0.0013361358088175696
0.0,5.0,0.0035745773502247,-0.001265374529219108
0.0,5.0,0.0035092395075986,-0.0012412614560415218
0.0,5.0,0.00344486800051,-0.0012169689706018815
0.0,5.0,0.0033773528364028,-0.0011930245164917363
0.0,5.0,0.0033096966952207,-0.001169159720099088
0.0,5.0,0.0032416740936085,-0.0011288783491405785
0.0,5.0,0.0031787594350218,-0.0011062094867750607
0.0,5.0,0.0031171871708363,-0.0010648123835702418
0.0,5.0,0.0030573334261027,-0.0011207847019113612
0.0,5.0,0.002983097001414,0.0021726300812322163
0.0,5.0,0.0029270678552148,0.002130053526600706
0.0,5.0,0.002870649200812,0.00208774146663531
0.0,5.0,0.0028096089995206,0.0020417396360175198
0.0,5.0,0.0027542409116891,0.0019971187377690776
0.0,5.0,0.0026997095394196,0.001965293261315607
0.0,5.0,0.0025912931956548,0.0019529349652768182
0.0,5.0,0.0025413941522205,0.0019406671488654491
0.0,5.0,0.0025137658378198,0.001904243839060311
0.0,5.0,0.0024615242087726,0.0018708417437688927
0.0,5.0,0.0023641840155128,0.002113790136111456
0.0,5.0,0.0023203903888335,0.002052863658375766
0.0,5.0,0.002104151476267,0.0020118717678311543
0.0,5.0,0.0020645199482121,0.001972682586925639
0.0,5.0,0.0020225710043597,0.0019343222734919837
0.0,5.0,0.0036405762140421,0.0018965351575149262
0.0,5.0,0.0035770377696688,0.0018620563349390456
0.0,5.0,0.0035021012342411,0.0018273108635465858
0.0,5.0,0.0034466527866432,0.0017827362166965173
0.0,5.0,0.0030967523462676,0.0017410748806136907
0.0,5.0,0.0030354100874423,0.0017639721166086858
0.0,5.0,0.0029790416389953,0.0017539098613917113
0.0,5.0,0.0029208352720886,0.0017200295180847451
0.0,5.0,0.0028645639093594,0.0016860264479621797
0.0,5.0,0.0028027028355318,0.0016532037355628767
0.0,5.0,0.002748111164012,0.0016281935308728197
0.0,5.0,0.00269466753551,0.001597518798018014
0.0,5.0,0.0026428888203111,0.001572948210474808
0.0,5.0,0.0025897245249255,0.0015424176617079089
0.0,5.0,0.0024652382578244,0.0015060482545304176
0.0,5.0,0.0024175021686024,0.001472740759176043
0.0,5.0,0.0023657468660932,0.0015625624837350824
0.0,5.0,0.0023089080734332,0.0015320627210650888
0.0,5.0,0.002395749410693,0.0015016863601679522
0.0,5.0,-0.0040532221185239,0.0014726507473877461
0.0,5.0,-0.0039613247149703,0.0014343046126746313
0.0,5.0,-0.00385113087708,0.001414615579182717
0.0,5.0,-0.0037734734856228,0.0013739740122999636
0.0,5.0,-0.0036898829680871,0.0013479490816584855
0.0,5.0,-0.3553777935853441,0.0013205049767973588
0.0,5.0,-0.3484369344813223,0.0012962435674740112
0.0,5.0,-0.3416313268341525,0.0012423237382610075
0.0,5.0,-0.3349587138114114,0.0012137837080942837
0.0,5.0,-0.3284157218204152,0.0011879257848360326
0.0,5.0,-0.3220328824676553,0.0011642972222635733
0.0,5.0,-0.3157424842232724,0.0011409275902271668
0.0,5.0,-0.3095748927010595,0.0011184850806288762
